,Tunnel,Marché,Référence prix,Coefficient,freq_totale,nbr_equipe,Source Cell,Formula Type
0,Boissy,Bâtiment,VJE001,1.0,6.0,1.0,G3,sum_2
1,Boissy,Bâtiment,VJE002,,,,,
2,Boissy,Bâtiment,VNE001,1.0,6.0,1.0,G4,sum_2
3,Boissy,Bâtiment,VNE002,,,,,
4,Boissy,Bâtiment,MPE001,1.0,1.0,1.0,G5,sum_2
5,Boissy,Bâtiment,MPE002,,,,,
6,Boissy,Propreté,POL030,1.0,2.0,2.0,G6,direct
7,Boissy,ContReg,CRC106,1.0,1.0,1.0,G7,direct
8,Boissy,ContReg,CRC107,1.0,0.5,1.0,G8,direct
9,Boissy,ContReg,CRE110,1.0,1.0,1.0,G9,direct
10,Boissy,ContReg,CRC101,1.0,1.0,0.0,G10,direct
11,Boissy,ContReg,CRC102,1.0,1.0,0,G11,direct
12,Boissy,ContReg,CRC103,1.0,1.0,0.0,G12,direct
13,Boissy,Eclairage,ECPE05,1.0,2.0,2.0,G13,direct
14,Boissy,Eclairage,ECPE18,1.0,2.0,2.0,G14,direct
15,Boissy,Eclairage,ECPE66,1.0,0.4,2.0,G15,sum_3
16,Boissy,Eclairage,ECPE68,,,,,
17,Boissy,Eclairage,ECPE69,,,,,
18,Boissy,AEV,ECPE16,1.0,2.0,2.0,G16,direct
19,Boissy,AEV,ECPE18,1.0,2.0,2.0,G17,direct
20,Boissy,AEV,AEV08,1.0,1.0,32.0,G18,direct
21,Boissy,Automate,AUPR27,1.0,1.0,1.0,G19,direct
22,Boissy,Automate,AUPR28,1.0,1.0,1.0,G20,direct
23,Boissy,Automate,AUPR47,1.0,1.0,3.0,G21,direct
24,Boissy,Automate,AUPR48,1.0,1.0,9.0,G22,direct
25,Boissy,PAU/TSE,RAU-PE01,1.0,1.0,1.0,G23,direct
26,Boissy,PAU/TSE,TSE-PE01,1.0,1.0,1.0,G24,direct
27,Boissy,MEC,713,1.0,0.5,1.0,G25,direct
28,Boissy,MEC,717,1.0,0.5,1.0,G26,direct
29,Boissy,MEC,721,1.0,0.0,1.0,G27,direct
30,Boissy,MEC,733,1.0,0.5,1.0,G28,direct
31,Boissy,MEC,740,1.0,0.5,1.0,G29,direct
32,Boissy,MEC,747,1.0,0.0,1.0,G30,direct
33,Boissy,MEC,763,1.0,0.5,1.0,G31,direct
34,Boissy,MEC,768,1.0,0.5,1.0,G32,direct
35,Boissy,MEC,773,1.0,0.0,1.0,G33,direct
36,Boissy,MEC,783,1.0,1.0,1.0,G34,direct
37,Boissy,MEC,401,1.0,0.5,5.0,G35,direct
38,Boissy,MEC,402,1.0,0.5,5.0,G36,direct
39,Boissy,Onduleur,ONP001,1.0,1.0,0,G37,direct
40,Boissy,Onduleur,ONP002,1.0,1.0,0,G38,direct
41,Boissy,Onduleur,ONP003,1.0,1.0,1.0,G39,direct
42,Boissy,Onduleur,ONP004,1.0,1.0,1.0,G40,direct
43,Boissy,Onduleur,ONP005,1.0,0.5,1.0,G41,direct
44,Boissy,Détection,DEP017,1.0,4.0,2.0,G42,direct
45,Boissy,Détection,DEP027,1.0,1.0,2.0,G43,direct
46,Boissy,Détection,DEP100,1.0,1.0,1.0,G44,direct
47,Boissy,Détection,DEP200,1.0,1.0,0,G45,direct
48,Boissy,Détection,DEP201,1.0,1.0,0,G46,direct
49,Boissy,Détection,DEP202,1.0,1.0,0,G47,direct
50,Boissy,Détection,DEP203,1.0,1.0,26.0,G48,direct
51,Boissy,Détection,DEP204,1.0,1.0,0,G49,direct
52,Boissy,Détection,DEP205,1.0,1.0,10.0,G50,direct
53,Boissy,Détection,DEP206,1.0,1.0,0,G51,direct
54,Boissy,Ventilation,VPE204,1.0,1.0,1.0,G52,direct
55,Boissy,Ventilation,VPT300,1.0,1.0,8.0,G53,direct
56,Boissy,Ventilation,VPT301,1.0,1.0,0.0,G54,direct
57,Boissy,Ventilation,VPT302,1.0,1.0,0.0,G55,direct
58,Boissy,Ventilation,VPT304,1.0,1.0,0.0,G56,direct
59,Boissy,Ventilation,VPT305,1.0,1.0,0.0,G57,direct
60,Boissy,Vidéo,VI MP 200,1.0,1.0,1.0,G58,direct
61,Boissy,Vidéo,VI MP 201,1.0,1.0,1.0,G59,direct
62,Boissy,Vidéo,VI MP 344,1.0,2.0,1.0,G60,direct
63,Boissy,Vidéo,VI MP 345,1.0,2.0,1.0,G61,direct
64,Boissy,Vidéo,VI MP 422,1.0,1.0,1.0,G62,direct
65,Boissy,Pompage,INP205,1.0,1.0,1.0,G63,direct
66,Boissy,Pompage,POP208,1.0,3.0,1.0,G64,direct
67,Boissy,Pompage,POE600,1.0,1.0,0.0,G65,direct
68,Boissy,Pompage,POE208,1.0,1.0,3.0,G66,direct
69,Boissy,Pompage,INP500,1.0,1.0,0,G67,direct
70,Boissy,Pompage,INP600,1.0,1.0,0.0,G68,direct
71,Boissy,Pompage,INP700,1.0,1.0,0.0,G69,direct
72,Boissy,Pompage,INP800,1.0,1.0,0.0,G70,direct
73,Boissy,Pompage,INP900,1.0,1.0,0.0,G71,direct
74,Boissy,Pompage,INP901,1.0,1.0,0,G72,direct
75,Champigny,Bâtiment,VJE003,1.0,6.0,1.0,G3,sum_2
76,Champigny,Bâtiment,VJE004,,,,,
77,Champigny,Bâtiment,VNE003,1.0,6.0,1.0,G4,sum_2
78,Champigny,Bâtiment,VNE004,,,,,
79,Champigny,Bâtiment,MPE003,1.0,1.0,1.0,G5,sum_2
80,Champigny,Bâtiment,MPE004,,,,,
81,Champigny,Propreté,POL015,1.0,2.0,2.0,G6,direct
82,Champigny,ContReg,CRC106,1.0,1.0,1.0,G7,direct
83,Champigny,ContReg,CRC107,1.0,0.5,1.0,G8,direct
84,Champigny,ContReg,CRE103,1.0,1.0,1.0,G9,sum_2
85,Champigny,ContReg,CRE104,,,,,
86,Champigny,ContReg,CRC101,1.0,1.0,0.0,G10,direct
87,Champigny,ContReg,CRC102,1.0,1.0,0,G11,direct
88,Champigny,ContReg,CRC103,1.0,1.0,0.0,G12,direct
89,Champigny,Eclairage,ECPE03,1.0,2.0,2.0,G13,direct
90,Champigny,Eclairage,ECPE14,1.0,2.0,2.0,G14,direct
91,Champigny,Eclairage,ECPE58,1.0,0.4,2.0,G15,sum_3
92,Champigny,Eclairage,ECPE60,,,,,
93,Champigny,Eclairage,ECPE61,,,,,
94,Champigny,AEV,AEFE12,1.0,2.0,2.0,G16,direct
95,Champigny,AEV,AEPE22,1.0,2.0,2.0,G17,direct
96,Champigny,AEV,AEV08,1.0,1.0,18.0,G18,direct
97,Champigny,Automate,AUPR29,1.0,1.0,1.0,G19,direct
98,Champigny,Automate,AUPR30,1.0,1.0,1.0,G20,direct
99,Champigny,Automate,AUPR47,1.0,1.0,2.0,G21,direct
100,Champigny,Automate,AUPR48,1.0,1.0,0.0,G22,direct
101,Champigny,PAU/TSE,RAU-PE02,1.0,1.0,1.0,G23,direct
102,Champigny,PAU/TSE,TSE-PE02,1.0,1.0,1.0,G24,direct
103,Champigny,MEC,711,1.0,0.5,1.0,G25,direct
104,Champigny,MEC,715,1.0,0.5,1.0,G26,direct
105,Champigny,MEC,719,1.0,0.0,1.0,G27,direct
106,Champigny,MEC,731,1.0,0.5,1.0,G28,direct
107,Champigny,MEC,738,1.0,0.5,1.0,G29,direct
108,Champigny,MEC,745,1.0,0.0,1.0,G30,direct
109,Champigny,MEC,761,1.0,0.5,1.0,G31,direct
110,Champigny,MEC,766,1.0,0.5,1.0,G32,direct
111,Champigny,MEC,771,1.0,0.0,1.0,G33,direct
112,Champigny,MEC,781,1.0,1.0,1.0,G34,direct
113,Champigny,MEC,401,1.0,0.5,5.0,G35,direct
114,Champigny,MEC,402,1.0,0.5,5.0,G36,direct
115,Champigny,Onduleur,ONP001,1.0,1.0,0,G37,direct
116,Champigny,Onduleur,ONP002,1.0,1.0,0,G38,direct
117,Champigny,Onduleur,ONP003,1.0,1.0,2.0,G39,direct
118,Champigny,Onduleur,ONP004,1.0,1.0,0,G40,direct
119,Champigny,Onduleur,ONP005,1.0,0.5,2.0,G41,direct
120,Champigny,Détection,DEP015,1.0,4.0,2.0,G42,direct
121,Champigny,Détection,DEP027,1.0,1.0,3.0,G43,direct
122,Champigny,Détection,DEP100,1.0,1.0,1.0,G44,direct
123,Champigny,Détection,DEP200,1.0,1.0,43.0,G45,direct
124,Champigny,Détection,DEP201,1.0,1.0,0,G46,direct
125,Champigny,Détection,DEP202,1.0,1.0,0,G47,direct
126,Champigny,Détection,DEP203,1.0,1.0,10.0,G48,direct
127,Champigny,Détection,DEP204,1.0,1.0,0,G49,direct
128,Champigny,Détection,DEP205,1.0,1.0,7.0,G50,direct
129,Champigny,Détection,DEP206,1.0,1.0,9.0,G51,direct
130,Champigny,Ventilation,VPE201,1.0,1.0,1.0,G52,direct
131,Champigny,Ventilation,VPT300,1.0,1.0,4.0,G53,direct
132,Champigny,Ventilation,VPT301,1.0,1.0,6.0,G54,direct
133,Champigny,Ventilation,VPT302,1.0,1.0,0.0,G55,direct
134,Champigny,Ventilation,VPT304,1.0,1.0,0.0,G56,direct
135,Champigny,Ventilation,VPT305,1.0,1.0,0.0,G57,direct
136,Champigny,Vidéo,VI MP 100,1.0,1.0,1.0,G58,direct
137,Champigny,Vidéo,VI MP 101,1.0,1.0,1.0,G59,direct
138,Champigny,Vidéo,VI MP 300,1.0,2.0,1.0,G60,direct
139,Champigny,Vidéo,VI MP 301,1.0,2.0,1.0,G61,direct
140,Champigny,Vidéo,VI MP 400,1.0,1.0,1.0,G62,direct
141,Champigny,Pompage,INP203,1.0,1.0,1.0,G63,direct
142,Champigny,Pompage,POE600,1.0,1.0,0.0,G65,direct
143,Champigny,Pompage,INP500,1.0,1.0,0,G67,direct
144,Champigny,Pompage,INP600,1.0,1.0,0.0,G68,direct
145,Champigny,Pompage,INP700,1.0,1.0,4.0,G69,direct
146,Champigny,Pompage,INP800,1.0,1.0,0.0,G70,direct
147,Champigny,Pompage,INP900,1.0,1.0,0.0,G71,direct
148,Champigny,Pompage,INP901,1.0,1.0,0,G72,direct
149,Guy Môquet,Bâtiment,VJE005,1.0,6.0,0.5,G3,sum_2
150,Guy Môquet,Bâtiment,VJE006,,,,,
151,Guy Môquet,Bâtiment,VNE005,1.0,6.0,0.5,G4,sum_2
152,Guy Môquet,Bâtiment,VNE006,,,,,
153,Guy Môquet,Bâtiment,MPE005,1.0,1.0,0.5,G5,sum_2
154,Guy Môquet,Bâtiment,MPE006,,,,,
155,Guy Môquet,Propreté,POL016,1.0,2.0,1.0,G6,direct
156,Guy Môquet,ContReg,CRC106,1.0,1.0,1.0,G7,direct
157,Guy Môquet,ContReg,CRC107,1.0,0.5,1.0,G8,direct
158,Guy Môquet,ContReg,CRE105,1.0,1.0,0.5,G9,sum_2
159,Guy Môquet,ContReg,CRE106,,,,,
160,Guy Môquet,ContReg,CRC101,1.0,1.0,0.0,G10,direct
161,Guy Môquet,ContReg,CRC102,1.0,1.0,0,G11,direct
162,Guy Môquet,ContReg,CRC103,1.0,1.0,0.0,G12,direct
163,Guy Môquet,Eclairage,ECPE01,1.0,2.0,1.0,G13,direct
164,Guy Môquet,Eclairage,ECPE10,1.0,2.0,1.0,G14,direct
165,Guy Môquet,Eclairage,ECPE50,1.0,0.4,1.0,G15,sum_3
166,Guy Môquet,Eclairage,ECPE54,,,,,
167,Guy Môquet,Eclairage,ECPE56,,,,,
168,Guy Môquet,AEV,AEFE10,1.0,2.0,1.0,G16,direct
169,Guy Môquet,AEV,AEPE20,1.0,2.0,1.0,G17,direct
170,Guy Môquet,AEV,AEV08,1.0,1.0,6.0,G18,direct
171,Guy Môquet,Automate,AUPR31,1.0,1.0,0.5,G19,direct
172,Guy Môquet,Automate,AUPR32,1.0,1.0,0.5,G20,direct
173,Guy Môquet,Automate,AUPR47,1.0,1.0,1.0,G21,direct
174,Guy Môquet,Automate,AUPR48,1.0,1.0,0.0,G22,direct
175,Guy Môquet,PAU/TSE,RAU-PE04,1.0,1.0,0.5,G23,direct
176,Guy Môquet,PAU/TSE,TSE-PE04,1.0,1.0,0.5,G24,direct
177,Guy Môquet,MEC,712,1.0,0.5,0.5,G25,direct
178,Guy Môquet,MEC,716,1.0,0.5,0.5,G26,direct
179,Guy Môquet,MEC,720,1.0,0.0,0.5,G27,direct
180,Guy Môquet,MEC,732,1.0,0.5,0.5,G28,direct
181,Guy Môquet,MEC,739,1.0,0.5,0.5,G29,direct
182,Guy Môquet,MEC,746,1.0,0.0,0.5,G30,direct
183,Guy Môquet,MEC,762,1.0,0.5,0.5,G31,direct
184,Guy Môquet,MEC,767,1.0,0.5,0.5,G32,direct
185,Guy Môquet,MEC,772,1.0,0.0,0.5,G33,direct
186,Guy Môquet,MEC,401,1.0,0.5,3.0,G35,direct
187,Guy Môquet,MEC,402,1.0,0.5,3.0,G36,direct
188,Guy Môquet,Onduleur,ONP001,1.0,1.0,0,G37,direct
189,Guy Môquet,Onduleur,ONP002,1.0,1.0,0,G38,direct
190,Guy Môquet,Onduleur,ONP003,1.0,1.0,1.0,G39,direct
191,Guy Môquet,Onduleur,ONP004,1.0,1.0,0,G40,direct
192,Guy Môquet,Onduleur,ONP005,1.0,0.5,1.0,G41,direct
193,Guy Môquet,Détection,DEP016,1.0,4.0,1.0,G42,direct
194,Guy Môquet,Détection,DEP027,1.0,1.0,2.0,G43,direct
195,Guy Môquet,Détection,DEP100,1.0,1.0,1.0,G44,direct
196,Guy Môquet,Détection,DEP200,1.0,1.0,18.0,G45,direct
197,Guy Môquet,Détection,DEP201,1.0,1.0,0,G46,direct
198,Guy Môquet,Détection,DEP202,1.0,1.0,0,G47,direct
199,Guy Môquet,Détection,DEP203,1.0,1.0,0,G48,direct
200,Guy Môquet,Détection,DEP204,1.0,1.0,0,G49,direct
201,Guy Môquet,Détection,DEP205,1.0,1.0,0,G50,direct
202,Guy Môquet,Détection,DEP206,1.0,1.0,2.0,G51,direct
203,Guy Môquet,Ventilation,VPE202,1.0,1.0,1.0,G52,direct
204,Guy Môquet,Ventilation,VPT300,1.0,1.0,4.0,G53,direct
205,Guy Môquet,Ventilation,VPT301,1.0,1.0,0.0,G54,direct
206,Guy Môquet,Ventilation,VPT302,1.0,1.0,0.0,G55,direct
207,Guy Môquet,Ventilation,VPT304,1.0,1.0,0.0,G56,direct
208,Guy Môquet,Ventilation,VPT305,1.0,1.0,0.0,G57,direct
209,Guy Môquet,Vidéo,VI MP 102,1.0,1.0,0.5,G58,direct
210,Guy Môquet,Vidéo,VI MP 103,1.0,1.0,0.5,G59,direct
211,Guy Môquet,Vidéo,VI MP 302,1.0,2.0,0.5,G60,direct
212,Guy Môquet,Vidéo,VI MP 303,1.0,2.0,0.5,G61,direct
213,Guy Môquet,Vidéo,VI MP 400,1.0,1.0,0.5,G62,direct
214,Guy Môquet,Pompage,INP201,1.0,1.0,1.0,G63,direct
215,Guy Môquet,Pompage,POE600,1.0,1.0,0.0,G65,direct
216,Guy Môquet,Pompage,INP500,1.0,1.0,0,G67,direct
217,Guy Môquet,Pompage,INP600,1.0,1.0,0.0,G68,direct
218,Guy Môquet,Pompage,INP700,1.0,1.0,0.0,G69,direct
219,Guy Môquet,Pompage,INP800,1.0,1.0,0.0,G70,direct
220,Guy Môquet,Pompage,INP900,1.0,1.0,0.0,G71,direct
221,Guy Môquet,Pompage,INP901,1.0,1.0,0,G72,direct
222,Moulin,Bâtiment,VJE005,1.0,6.0,0.5,G3,sum_2
223,Moulin,Bâtiment,VJE006,,,,,
224,Moulin,Bâtiment,VNE005,1.0,6.0,0.5,G4,sum_2
225,Moulin,Bâtiment,VNE006,,,,,
226,Moulin,Bâtiment,MPE005,1.0,1.0,0.5,G5,sum_2
227,Moulin,Bâtiment,MPE006,,,,,
228,Moulin,Propreté,POL016,1.0,2.0,1.0,G6,direct
229,Moulin,ContReg,CRC106,1.0,1.0,1.0,G7,direct
230,Moulin,ContReg,CRC107,1.0,0.5,1.0,G8,direct
231,Moulin,ContReg,CRE105,1.0,1.0,0.5,G9,sum_2
232,Moulin,ContReg,CRE106,,,,,
233,Moulin,ContReg,CRC101,1.0,1.0,0.0,G10,direct
234,Moulin,ContReg,CRC102,1.0,1.0,1.0,G11,direct
235,Moulin,ContReg,CRC103,1.0,1.0,0.0,G12,direct
236,Moulin,Eclairage,ECPE01,1.0,2.0,1.0,G13,direct
237,Moulin,Eclairage,ECPE10,1.0,2.0,1.0,G14,direct
238,Moulin,Eclairage,ECPE50,1.0,0.4,1.0,G15,sum_3
239,Moulin,Eclairage,ECPE54,,,,,
240,Moulin,Eclairage,ECPE56,,,,,
241,Moulin,AEV,AEFE10,1.0,2.0,1.0,G16,direct
242,Moulin,AEV,AEPE20,1.0,2.0,1.0,G17,direct
243,Moulin,AEV,AEV08,1.0,1.0,8.0,G18,direct
244,Moulin,Automate,AUPR31,1.0,1.0,0.5,G19,direct
245,Moulin,Automate,AUPR32,1.0,1.0,0.5,G20,direct
246,Moulin,Automate,AUPR47,1.0,1.0,0.0,G21,direct
247,Moulin,Automate,AUPR48,1.0,1.0,0.0,G22,direct
248,Moulin,PAU/TSE,RAU-PE04,1.0,1.0,0.5,G23,direct
249,Moulin,PAU/TSE,TSE-PE04,1.0,1.0,0.5,G24,direct
250,Moulin,MEC,712,1.0,0.5,0.5,G25,direct
251,Moulin,MEC,716,1.0,0.5,0.5,G26,direct
252,Moulin,MEC,720,1.0,0.0,0.5,G27,direct
253,Moulin,MEC,732,1.0,0.5,0.5,G28,direct
254,Moulin,MEC,739,1.0,0.5,0.5,G29,direct
255,Moulin,MEC,746,1.0,0.0,0.5,G30,direct
256,Moulin,MEC,762,1.0,0.5,0.5,G31,direct
257,Moulin,MEC,767,1.0,0.5,0.5,G32,direct
258,Moulin,MEC,772,1.0,0.0,0.5,G33,direct
259,Moulin,MEC,401,1.0,0.5,3.0,G35,direct
260,Moulin,MEC,402,1.0,0.5,3.0,G36,direct
261,Moulin,Onduleur,ONP001,1.0,1.0,0,G37,direct
262,Moulin,Onduleur,ONP002,1.0,1.0,1.0,G38,direct
263,Moulin,Onduleur,ONP003,1.0,1.0,1.0,G39,direct
264,Moulin,Onduleur,ONP004,1.0,1.0,0,G40,direct
265,Moulin,Onduleur,ONP005,1.0,0.5,2.0,G41,direct
266,Moulin,Détection,DEP016,1.0,4.0,1.0,G42,direct
267,Moulin,Détection,DEP027,1.0,1.0,2.0,G43,direct
268,Moulin,Détection,DEP100,1.0,1.0,1.0,G44,direct
269,Moulin,Détection,DEP200,1.0,1.0,25.0,G45,direct
270,Moulin,Détection,DEP201,1.0,1.0,0,G46,direct
271,Moulin,Détection,DEP202,1.0,1.0,0,G47,direct
272,Moulin,Détection,DEP203,1.0,1.0,0,G48,direct
273,Moulin,Détection,DEP204,1.0,1.0,0,G49,direct
274,Moulin,Détection,DEP205,1.0,1.0,1.0,G50,direct
275,Moulin,Détection,DEP206,1.0,1.0,4.0,G51,direct
276,Moulin,Ventilation,VPE203,1.0,1.0,1.0,G52,direct
277,Moulin,Ventilation,VPT300,1.0,1.0,8.0,G53,direct
278,Moulin,Ventilation,VPT301,1.0,1.0,0.0,G54,direct
279,Moulin,Ventilation,VPT302,1.0,1.0,0.0,G55,direct
280,Moulin,Ventilation,VPT304,1.0,1.0,0.0,G56,direct
281,Moulin,Ventilation,VPT305,1.0,1.0,0.0,G57,direct
282,Moulin,Vidéo,VI MP 102,1.0,1.0,0.5,G58,direct
283,Moulin,Vidéo,VI MP 103,1.0,1.0,0.5,G59,direct
284,Moulin,Vidéo,VI MP 302,1.0,2.0,0.5,G60,direct
285,Moulin,Vidéo,VI MP 303,1.0,2.0,0.5,G61,direct
286,Moulin,Vidéo,VI MP 400,1.0,1.0,0.5,G62,direct
287,Moulin,Pompage,INP204,1.0,1.0,1.0,G63,direct
288,Moulin,Pompage,POE600,1.0,1.0,0.0,G65,direct
289,Moulin,Pompage,INP500,1.0,1.0,0,G67,direct
290,Moulin,Pompage,INP600,1.0,1.0,0.0,G68,direct
291,Moulin,Pompage,INP700,1.0,1.0,0.0,G69,direct
292,Moulin,Pompage,INP800,1.0,1.0,0.0,G70,direct
293,Moulin,Pompage,INP900,1.0,1.0,0.0,G71,direct
294,Moulin,Pompage,INP901,1.0,1.0,0,G72,direct
295,Nogent,Bâtiment,VJE007,1.0,6.0,1.0,G3,sum_2
296,Nogent,Bâtiment,VJE008,,,,,
297,Nogent,Bâtiment,VNE007,1.0,6.0,1.0,G4,sum_2
298,Nogent,Bâtiment,VNE008,,,,,
299,Nogent,Bâtiment,MPE007,1.0,1.0,1.0,G5,sum_2
300,Nogent,Bâtiment,MPE008,,,,,
301,Nogent,Propreté,POL014,1.0,2.0,2.0,G6,direct
302,Nogent,ContReg,CRC106,1.0,1.0,1.0,G7,direct
303,Nogent,ContReg,CRC107,1.0,0.5,1.0,G8,direct
304,Nogent,ContReg,CRE101,1.0,1.0,1.0,G9,sum_2
305,Nogent,ContReg,CRE102,,,,,
306,Nogent,ContReg,CRC101,1.0,1.0,0.0,G10,direct
307,Nogent,ContReg,CRC102,1.0,1.0,15.0,G11,direct
308,Nogent,ContReg,CRC103,1.0,1.0,0.0,G12,direct
309,Nogent,Eclairage,ECPE04,1.0,2.0,2.0,G13,direct
310,Nogent,Eclairage,ECPE16,1.0,2.0,2.0,G14,direct
311,Nogent,Eclairage,ECPE62,1.0,0.4,2.0,G15,sum_3
312,Nogent,Eclairage,ECPE64,,,,,
313,Nogent,Eclairage,ECPE65,,,,,
314,Nogent,AEV,AEFE14,1.0,2.0,2.0,G16,direct
315,Nogent,AEV,AEPE24,1.0,2.0,2.0,G17,direct
316,Nogent,AEV,AEV08,1.0,1.0,24.0,G18,direct
317,Nogent,Automate,AUPR33,1.0,1.0,1.0,G19,direct
318,Nogent,Automate,AUPR34,1.0,1.0,1.0,G20,direct
319,Nogent,Automate,AUPR47,1.0,1.0,16.0,G21,direct
320,Nogent,Automate,AUPR48,1.0,1.0,16.0,G22,direct
321,Nogent,PAU/TSE,RAU-PE03,1.0,1.0,1.0,G23,direct
322,Nogent,PAU/TSE,TSE-PE03,1.0,1.0,1.0,G24,direct
323,Nogent,MEC,710,1.0,0.5,1.0,G25,direct
324,Nogent,MEC,714,1.0,0.5,1.0,G26,direct
325,Nogent,MEC,718,1.0,0.0,1.0,G27,direct
326,Nogent,MEC,730,1.0,0.5,1.0,G28,direct
327,Nogent,MEC,737,1.0,0.5,1.0,G29,direct
328,Nogent,MEC,744,1.0,0.0,1.0,G30,direct
329,Nogent,MEC,760,1.0,0.5,1.0,G31,direct
